pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,2023-07-15,95.5,-1.37,5.98,"Harris II, Michael",671739,641871,,ball,,,,,12,Michael Harris II pops out to first baseman Andrew Vaughn.,R,L,R,ATL,CWS,B,,,1,1,2023,-0.51,1.3,1.19,3.41,621566.0,542303.0,606115.0,2,8,Bot,,,,,664874,,,7.938848979650865,-138.914112532392,-4.138658642657237,-8.30331412961035,29.045241492158045,-14.559186112278926,3.38,1.55,,,,96.6,2338.0,6.8,717395,641871,664874,683734,621545,669394,641313,643217,673357,693049,53.71,,,,,,,,70,3,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,222.0,0.0,0.137
FF,2023-07-15,96.0,-1.46,5.98,"Harris II, Michael",671739,641871,,ball,,,,,11,Michael Harris II pops out to first baseman Andrew Vaughn.,R,L,R,ATL,CWS,B,,,0,1,2023,-0.55,1.36,-0.16,3.63,621566.0,542303.0,606115.0,2,8,Bot,,,,,664874,,,4.735681223513846,-139.73102776706767,-3.7047761058969617,-8.33842144940814,31.74193010918876,-13.776627162645836,3.4,1.55,,,,96.7,2407.0,6.7,717395,641871,664874,683734,621545,669394,641313,643217,673357,693049,53.78,,,,,,,,70,2,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,214.0,0.0,0.098
CH,2023-07-15,87.8,-1.31,6.09,"Harris II, Michael",671739,641871,,called_strike,,,,,5,Michael Harris II pops out to first baseman Andrew Vaughn.,R,L,R,ATL,CWS,S,,,0,0,2023,-1.05,0.49,0.09,1.98,621566.0,542303.0,606115.0,2,8,Bot,,,,,664874,,,5.60707229411527,-127.75036157037658,-4.92323648045027,-12.61998884316554,23.95711038400676,-25.96763829993089,3.22,1.39,,,,88.9,1837.0,6.8,717395,641871,664874,683734,621545,669394,641313,643217,673357,693049,53.73,,,,,,,,70,1,Changeup,4,6,4,6,6,4,4,6,Standard,Standard,222.0,0.0,-0.136
SL,2023-07-15,92.5,-1.53,5.93,"Harris II, Michael",671739,666619,strikeout,swinging_strike,,,,,14,Michael Harris II strikes out swinging.,R,L,R,ATL,CWS,S,2.0,,0,2,2023,0.38,0.12,0.58,0.92,,,,0,7,Bot,,,,,664874,,,4.532219713899295,-134.57304588038133,-7.283089275399956,3.833496810453308,26.15029901670748,-29.51054188174282,3.42,1.55,,,,93.0,2419.0,6.3,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,54.15,,,0.0,1.0,0.0,0.0,,57,6,Slider,4,6,4,6,6,4,4,6,Standard,Standard,146.0,-0.038,-0.152
SL,2023-07-15,91.9,-1.42,6.01,"Harris II, Michael",671739,666619,,foul,,,,,14,Michael Harris II strikes out swinging.,R,L,R,ATL,CWS,S,,,0,2,2023,0.54,-0.08,0.96,2.29,,,,0,7,Bot,,,,,664874,,,4.857418598111255,-133.81148724059395,-3.444294906766328,5.605642072065293,26.68988140090928,-32.697174743235664,3.42,1.55,4.0,72.2,-34.0,92.5,2531.0,6.5,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,54.03,,,,,,,,57,5,Slider,4,6,4,6,6,4,4,6,Standard,Standard,113.0,0.0,0.0
SI,2023-07-15,98.5,-1.2,6.29,"Harris II, Michael",671739,666619,,foul,,,,,13,Michael Harris II strikes out swinging.,R,L,R,ATL,CWS,S,,,0,2,2023,-0.8,0.66,-1.16,1.55,,,,0,7,Bot,,,,,664874,,,1.9821189131363508,-143.2440107111871,-9.020960301812512,-11.46774668068718,31.75076325288148,-21.32371087977762,3.42,1.55,0.0,,-72.0,99.5,2330.0,6.8,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,53.71,,,,,,,,57,4,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,225.0,0.0,0.0
SL,2023-07-15,92.5,-1.73,5.89,"Harris II, Michael",671739,666619,,foul,,,,,14,Michael Harris II strikes out swinging.,R,L,R,ATL,CWS,S,,,0,2,2023,0.46,0.33,0.85,1.56,,,,0,7,Bot,,,,,664874,,,5.599256604464197,-134.67450598608212,-5.9982228102923685,4.5083387001003645,26.737477199626955,-27.167992828643275,3.42,1.55,,,,93.2,2619.0,6.5,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,54.02,,,,,,,,57,3,Slider,4,6,4,6,6,4,4,6,Standard,Standard,142.0,0.0,0.0
SL,2023-07-15,93.8,-1.62,6.02,"Harris II, Michael",671739,666619,,swinging_strike,,,,,14,Michael Harris II strikes out swinging.,R,L,R,ATL,CWS,S,,,0,1,2023,0.34,0.46,1.41,2.22,,,,0,7,Bot,,,,,664874,,,7.141559711282917,-136.5319830164991,-5.188309987102083,2.775250701106652,27.768425461376587,-25.53274520073268,3.42,1.55,,,,94.8,2582.0,6.7,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,53.83,,,,,,,,57,2,Slider,4,6,4,6,6,4,4,6,Standard,Standard,158.0,0.0,-0.049
SI,2023-07-15,99.6,-1.44,6.16,"Harris II, Michael",671739,666619,,called_strike,,,,,4,Michael Harris II strikes out swinging.,R,L,R,ATL,CWS,S,,,0,0,2023,-1.26,0.76,-0.66,2.63,,,,0,7,Bot,,,,,664874,,,5.133779672968558,-144.81035664366155,-6.081495230347461,-18.959852238540755,35.645628957312205,-20.209987823864665,3.31,1.55,,,,99.9,2404.0,6.6,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,53.86,,,,,,,,57,1,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,224.0,0.0,-0.038
FC,2023-07-15,87.8,-3.33,5.6,"Acuña Jr., Ronald",660670,458681,field_out,hit_into_play,,,,,9,Ronald Acuna Jr.  lines out to right fielder Oscar Colas.,R,R,R,ATL,CWS,X,9.0,line_drive,0,0,2023,0.3,0.49,0.51,1.69,,,,1,5,Bot,155.58,74.19,,,664874,,,8.716745276707927,-127.70032768988096,-4.428544736110067,1.6900676064392366,23.941792071308928,-26.05169246427548,3.53,1.65,318.0,86.4,27.0,88.5,2536.0,6.5,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.96,0.083,0.092,0.0,1.0,0.0,0.0,3.0,40,1,Cutter,3,4,3,4,4,3,3,4,Standard,Standard,180.0,-0.024,-0.169
FC,2023-07-15,88.4,-3.52,5.49,"Acuña Jr., Ronald",660670,458681,home_run,hit_into_play,,,,,6,Ronald Acuna Jr.  homers (22) on a fly ball to center field.   Michael Harris II scores.,R,R,R,ATL,CWS,X,,fly_ball,3,2,2023,0.4,0.41,0.43,2.92,,,671739.0,1,3,Bot,160.54,38.14,,,664874,,,8.824628538921294,-128.66606500707263,-1.120370612706688,2.9305362819261447,23.29758523766621,-27.51955418792261,3.53,1.65,426.0,108.0,26.0,89.3,2540.0,6.5,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.97,0.977,1.944,2.0,1.0,0.0,3.0,6.0,23,6,Cutter,1,3,1,3,3,3,3,3,Standard,Standard,145.0,0.208,1.638
FC,2023-07-15,88.1,-3.25,5.51,"Acuña Jr., Ronald",660670,458681,,ball,,,,,14,Ronald Acuna Jr.  homers (22) on a fly ball to center field.   Michael Harris II scores.,R,R,R,ATL,CWS,B,,,2,2,2023,0.44,0.4,2.04,1.84,,,671739.0,1,3,Bot,,,,,664874,,,11.99672608275262,-127.75611560304866,-3.661757967559516,2.532286598747536,24.891297107163528,-27.263437071547585,3.54,1.65,,,,88.7,2625.0,6.8,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.75,,,,,,,,23,5,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,138.0,0.0,0.099
FC,2023-07-15,89.1,-3.24,5.53,"Acuña Jr., Ronald",660670,458681,,ball,,,,,14,Ronald Acuna Jr.  homers (22) on a fly ball to center field.   Michael Harris II scores.,R,R,R,ATL,CWS,B,,,1,2,2023,0.36,0.46,1.63,1.95,,,671739.0,1,3,Bot,,,,,664874,,,11.301114436738862,-129.3933202345215,-3.781348615186599,2.0291018165747063,23.98994160405441,-26.445516975332023,3.54,1.62,,,,90.3,2610.0,6.9,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.63,,,,,,,,23,4,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,170.0,0.0,0.055
FC,2023-07-15,90.5,-3.22,5.68,"Acuña Jr., Ronald",660670,458681,,ball,,,,,12,Ronald Acuna Jr.  homers (22) on a fly ball to center field.   Michael Harris II scores.,R,R,R,ATL,CWS,B,,,0,2,2023,0.45,0.5,1.09,3.89,,,671739.0,1,3,Bot,,,,,664874,,,9.835673543100093,-131.6015175168123,0.3320893990164183,3.4689112697642748,23.88836487935344,-26.54030243666841,3.52,1.53,,,,91.3,2579.0,6.5,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.01,,,,,,,,23,3,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,185.0,0.0,0.027
FC,2023-07-15,89.6,-3.35,5.66,"Acuña Jr., Ronald",660670,458681,,swinging_strike,,,,,2,Ronald Acuna Jr.  homers (22) on a fly ball to center field.   Michael Harris II scores.,R,R,R,ATL,CWS,S,,,0,1,2023,0.5,0.43,0.19,3.4,,,671739.0,1,3,Bot,,,,,664874,,,7.718240294151776,-130.29849240872758,-0.5131307996316727,4.09797435458649,26.5432548379798,-27.402999189115786,3.53,1.65,,,,90.0,2579.0,6.5,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.0,,,,,,,,23,2,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,168.0,0.0,-0.062
FC,2023-07-15,89.7,-3.39,5.62,"Acuña Jr., Ronald",660670,458681,,foul_tip,,,,,6,Ronald Acuna Jr.  homers (22) on a fly ball to center field.   Michael Harris II scores.,R,R,R,ATL,CWS,S,,,0,0,2023,0.46,0.45,0.3,2.56,,,671739.0,1,3,Bot,,,,,664874,,,8.173133603485242,-130.4615589001295,-2.584350236654333,3.813430871563952,24.49645565952697,-26.628992970650028,3.53,1.65,,,,90.5,2630.0,6.6,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.91,,,,,,,,23,1,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,155.0,0.0,-0.05
SI,2023-07-15,101.7,-1.05,6.25,"Acuña Jr., Ronald",660670,666619,single,hit_into_play,,,,,4,Ronald Acuna Jr.  singles on a sharp line drive to center fielder Luis Robert Jr.,R,R,R,ATL,CWS,X,8.0,line_drive,0,0,2023,-1.16,0.67,-0.49,2.27,,,,1,7,Bot,111.64,59.75,,,664874,,,4.352806580887768,-147.88064408036126,-7.48849504055973,-18.070251025387037,35.297955731798275,-20.76199639193665,3.53,1.65,287.0,111.2,13.0,101.9,2392.0,6.5,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,54.05,0.817,0.864,0.9,1.0,1.0,0.0,6.0,58,1,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,225.0,0.045,0.263
SL,2023-07-15,86.7,-1.24,5.92,"Acuña Jr., Ronald",660670,608665,home_run,hit_into_play,,,,,6,Ronald Acuna Jr.  homers (23) on a fly ball to right field.,R,R,R,ATL,CWS,X,,fly_ball,0,1,2023,0.34,0.22,0.64,2.53,,,,0,9,Bot,217.33,88.51,,,664874,,,3.812437120504646,-126.31361116224,-2.4472439055387,2.9937193969568243,22.15979387111151,-29.526503161945183,3.53,1.65,353.0,99.5,32.0,87.5,2581.0,6.4,717395,608665,664874,683734,621545,669394,641313,643217,673357,693049,54.06,0.36,0.656,2.0,1.0,0.0,3.0,5.0,74,2,Slider,4,6,4,6,6,5,5,6,Standard,Standard,147.0,0.107,1.038
SI,2023-07-15,95.3,-1.18,6.01,"Acuña Jr., Ronald",660670,608665,,called_strike,,,,,6,Ronald Acuna Jr.  homers (23) on a fly ball to right field.,R,R,R,ATL,CWS,S,,,0,0,2023,-1.21,0.88,0.66,2.65,,,,0,9,Bot,,,,,664874,,,7.553828569949243,-138.59370269540574,-5.1596862622393855,-17.22249236325679,29.712986739375985,-19.901168566785607,3.47,1.51,,,,95.5,2224.0,6.4,717395,608665,664874,683734,621545,669394,641313,643217,673357,693049,54.13,,,,,,,,74,1,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,222.0,0.0,-0.038
FF,2023-07-15,92.9,-3.25,5.75,"Acuña Jr., Ronald",660670,458681,field_out,hit_into_play,,,,,5,Ronald Acuna Jr.  lines out sharply to second baseman Zach Remillard.,R,R,R,ATL,CWS,X,4.0,line_drive,0,0,2023,-0.31,1.17,-0.24,2.52,,,,0,1,Bot,135.07,131.07,,,664874,,,8.415525506421147,-135.1422232604473,-5.136451982227905,-5.453352489623463,25.15478470087464,-16.83855351620824,3.53,1.65,176.0,111.9,7.0,93.5,2419.0,6.3,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.17,0.734,0.701,0.0,1.0,0.0,0.0,5.0,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211.0,-0.021,-0.238
SL,2023-07-15,82.9,-3.37,5.67,"Albies, Ozzie",645277,458681,triple,hit_into_play,,,,,8,Ozzie Albies triples (3) on a sharp fly ball to center fielder Luis Robert Jr.,R,L,R,ATL,CWS,X,8.0,fly_ball,1,0,2023,0.32,0.04,0.11,1.97,,,,2,5,Bot,162.43,72.69,,,664874,,,7.350967696519917,-120.50243799397212,-2.011585202607234,1.6729719481847032,24.148404098641,-31.619283694477087,3.24,1.58,383.0,100.1,38.0,83.2,2399.0,6.6,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.91,0.18,0.324,1.6,1.0,1.0,2.0,5.0,41,2,Slider,3,4,3,4,4,3,3,4,Infield shade,Standard,61.0,0.041,0.255
SL,2023-07-15,82.7,-3.41,5.68,"Albies, Ozzie",645277,458681,,ball,,,,,14,Ozzie Albies triples (3) on a sharp fly ball to center fielder Luis Robert Jr.,R,L,R,ATL,CWS,B,,,0,0,2023,0.22,-0.04,0.27,1.06,,,,2,5,Bot,,,,,664874,,,7.963896133679697,-120.12030281909465,-3.928156506448306,0.5471300886339383,24.01219595941598,-31.98493565206495,3.15,1.58,,,,82.7,2417.0,6.4,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.05,,,,,,,,41,1,Slider,3,4,3,4,4,3,3,4,Infield shade,Standard,51.0,0.0,0.016
FF,2023-07-15,89.3,-3.49,5.38,"Albies, Ozzie",645277,458681,walk,ball,,,,,11,Ozzie Albies walks.,R,L,R,ATL,CWS,B,,,3,2,2023,-0.3,0.8,-0.56,3.84,,,,1,3,Bot,,,,,664874,,,7.906920403481663,-129.8309639504948,0.5660222922931296,-4.996189728544476,26.940097806504067,-23.48672901078848,3.24,1.51,,,,90.0,2127.0,6.8,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.74,,,0.7,1.0,0.0,0.0,,24,6,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,202.0,0.028,0.227
SI,2023-07-15,88.9,-3.35,5.32,"Albies, Ozzie",645277,458681,,foul,,,,,13,Ozzie Albies walks.,R,L,R,ATL,CWS,S,,,3,1,2023,-0.8,0.13,-0.3,0.92,,,,1,3,Bot,,,,,664874,,,9.226337749259962,-129.30293095190575,-5.140438471677854,-10.616160223533406,21.974842345658068,-29.96058917720292,3.24,1.58,2.0,82.5,-22.0,90.4,2284.0,6.8,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.66,,,,,,,,24,5,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,216.0,0.0,-0.066
FC,2023-07-15,90.1,-3.43,5.48,"Albies, Ozzie",645277,458681,,ball,,,,,12,Ozzie Albies walks.,R,L,R,ATL,CWS,B,,,2,1,2023,0.35,0.51,0.62,3.35,,,,1,3,Bot,,,,,664874,,,9.386973265610816,-131.06534466509726,-0.4669303616170139,2.319497435144576,24.092496824813168,-26.37249378674487,3.22,1.58,,,,91.1,2622.0,6.6,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.9,,,,,,,,24,4,Cutter,3,3,3,3,3,3,3,3,Standard,Standard,186.0,0.0,0.077
CH,2023-07-15,86.4,-3.32,5.37,"Albies, Ozzie",645277,458681,,ball,,,,,14,Ozzie Albies walks.,R,L,R,ATL,CWS,B,,,1,1,2023,-1.06,0.55,0.16,0.63,,,,1,3,Bot,,,,,664874,,,10.51370882338505,-125.39134357862392,-6.239361975933678,-13.18107552067918,23.733101075954952,-25.312377728660884,3.22,1.58,,,,87.2,1682.0,6.8,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.72,,,,,,,,24,3,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,229.0,0.0,0.034
CH,2023-07-15,86.2,-3.39,5.43,"Albies, Ozzie",645277,458681,,ball,,,,,13,Ozzie Albies walks.,R,L,R,ATL,CWS,B,,,0,1,2023,-1.02,0.29,-1.68,1.39,,,,1,3,Bot,,,,,664874,,,6.150971022247591,-125.34967251380698,-3.988526098425812,-12.015204108714032,25.01076183857113,-28.47211122958426,3.2,1.58,,,,86.3,1813.0,6.4,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.13,,,,,,,,24,2,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,230.0,0.0,0.019
FF,2023-07-15,92.9,-3.22,5.7,"Albies, Ozzie",645277,458681,,foul,,,,,5,Ozzie Albies walks.,R,L,R,ATL,CWS,S,,,0,0,2023,-0.23,1.11,-0.2,2.64,,,,1,3,Bot,,,,,664874,,,8.310351522488508,-135.1878388162851,-4.564079272392866,-4.460956815129544,25.445243169636598,-17.760694397317305,3.24,1.58,170.0,76.7,16.0,93.9,2377.0,6.6,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.91,,,,,,,,24,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,210.0,0.0,-0.026
SL,2023-07-15,94.7,-1.48,5.9,"Albies, Ozzie",645277,666619,field_out,hit_into_play,,,,,4,Ozzie Albies grounds out to first baseman Andrew Vaughn.   Ronald Acuna Jr.  to 3rd.,R,L,R,ATL,CWS,X,3.0,ground_ball,2,2,2023,0.26,0.37,-0.75,2.18,,660670.0,,1,7,Bot,161.15,166.62,,,664874,,,1.3347290951626198,-137.97509493114862,-4.967836706868963,3.090211248659749,28.285699821903457,-26.63860988201612,3.24,1.58,7.0,84.4,-17.0,96.2,2399.0,6.9,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,53.6,0.08,0.076,0.0,1.0,0.0,0.0,2.0,59,5,Slider,4,6,4,6,6,4,4,6,Standard,Standard,183.0,-0.055,-0.274
SL,2023-07-15,94.8,-1.48,5.96,"Albies, Ozzie",645277,666619,,foul,,,,,1,Ozzie Albies grounds out to first baseman Andrew Vaughn.   Ronald Acuna Jr.  to 3rd.,R,L,R,ATL,CWS,S,,,2,1,2023,0.28,0.3,-0.54,2.82,,660670.0,,1,7,Bot,,,,,664874,,,1.829988237613892,-138.12641111664675,-3.299274974572671,3.302516695518916,27.39949012306775,-27.822020435180438,3.24,1.58,237.0,88.5,57.0,95.5,2439.0,6.4,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,54.13,,,,,,,,59,4,Slider,4,6,4,6,6,4,4,6,Standard,Standard,170.0,0.0,-0.11
SL,2023-07-15,94.2,-1.58,5.93,"Albies, Ozzie",645277,666619,,called_strike,,,,,2,Ozzie Albies grounds out to first baseman Andrew Vaughn.   Ronald Acuna Jr.  to 3rd.,R,L,R,ATL,CWS,S,,,2,0,2023,0.34,0.7,-0.2,2.65,,,660670.0,1,7,Bot,,,,,664874,,,2.830807688633534,-137.22697836530773,-4.425444251063308,3.687980758098992,29.251531982372423,-22.537072608293613,3.11,1.44,,,,94.5,2314.0,6.3,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,54.18,,,,,,,,59,3,Slider,4,6,4,6,6,4,4,6,Standard,Standard,200.0,0.021,-0.072
SI,2023-07-15,99.2,-1.34,6.13,"Albies, Ozzie",645277,666619,,ball,,,,,13,Ozzie Albies grounds out to first baseman Andrew Vaughn.   Ronald Acuna Jr.  to 3rd.,R,L,R,ATL,CWS,B,,,1,0,2023,-1.33,0.23,-1.98,1.43,,,660670.0,1,7,Bot,,,,,664874,,,1.3753050081877034,-144.21209975418014,-7.996040123482844,-18.76726588121599,36.06409705583309,-27.21471260405546,3.15,1.58,,,,99.9,2273.0,6.9,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,53.61,,,,,,,,59,2,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,220.0,0.0,0.063
SI,2023-07-15,100.0,-1.23,6.21,"Albies, Ozzie",645277,666619,,ball,,,,,13,Ozzie Albies grounds out to first baseman Andrew Vaughn.   Ronald Acuna Jr.  to 3rd.,R,L,R,ATL,CWS,B,,,0,0,2023,-1.25,0.32,-1.25,1.77,,,660670.0,1,7,Bot,,,,,664874,,,2.923967294657324,-145.4594156137306,-7.648042409450051,-18.461020770941676,34.195743483153265,-26.09862865032253,3.13,1.49,,,,100.8,2308.0,6.7,717395,666619,664874,683734,621545,669394,641313,643217,673357,693049,53.77,,,,,,,,59,1,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,221.0,0.0,0.042
SL,2023-07-15,88.2,-1.31,5.85,"Albies, Ozzie",645277,608665,single,hit_into_play,,,,,9,Ozzie Albies singles on a line drive to right fielder Oscar Colas.,R,L,R,ATL,CWS,X,9.0,line_drive,1,2,2023,0.52,0.24,0.66,1.54,,,,0,9,Bot,168.17,89.46,,,664874,,,3.757171976950391,-128.35190113579327,-4.922279473707259,4.956971931033748,25.80673881882944,-28.735518726300867,3.24,1.58,260.0,81.7,21.0,88.8,2455.0,6.6,717395,608665,664874,683734,621545,669394,641313,643217,673357,693049,53.92,0.757,0.742,0.9,1.0,1.0,0.0,4.0,75,4,Slider,5,6,5,6,6,5,5,6,Strategic,Standard,152.0,0.134,0.453
CH,2023-07-15,89.8,-1.18,5.85,"Albies, Ozzie",645277,608665,,foul,,,,,5,Ozzie Albies singles on a line drive to right fielder Oscar Colas.,R,L,R,ATL,CWS,S,,,1,1,2023,-0.78,0.44,0.0,2.42,,,,0,9,Bot,,,,,664874,,,4.586628792710799,-130.83605726655125,-3.5311104851765496,-9.924538620269946,23.863683657949636,-26.63934889695641,3.24,1.58,313.0,103.2,24.0,90.3,1540.0,6.2,717395,608665,664874,683734,621545,669394,641313,643217,673357,693049,54.29,,,,,,,,75,3,Changeup,5,6,5,6,6,5,5,6,Strategic,Standard,234.0,0.0,-0.055
SL,2023-07-15,83.0,-3.23,5.8,"Albies, Ozzie",645277,458681,field_out,hit_into_play,,,,,7,"Ozzie Albies grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",R,L,R,ATL,CWS,X,4.0,ground_ball,0,2,2023,0.13,-0.39,-0.78,1.86,,,,1,1,Bot,138.04,173.03,,,664874,,,5.376278012243485,-120.93961580443856,-1.8731654337567012,0.3626857226269666,21.14633461203717,-35.90358587903893,3.24,1.58,41.0,77.0,2.0,83.7,2422.0,6.4,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.05,0.194,0.181,0.0,1.0,0.0,0.0,2.0,5,3,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,54.0,-0.016,-0.107
SI,2023-07-15,95.2,-1.21,5.81,"Albies, Ozzie",645277,608665,,ball,,,,,13,Ozzie Albies singles on a line drive to right fielder Oscar Colas.,R,L,R,ATL,CWS,B,,,0,1,2023,-1.08,0.64,-1.16,2.08,,,,0,9,Bot,,,,,664874,,,2.562799737757561,-138.79844894994025,-5.695205656571221,-14.573874682617353,26.198002578081343,-22.849501035490555,3.04,1.49,,,,96.0,2056.0,6.3,717395,608665,664874,683734,621545,669394,641313,643217,673357,693049,54.2,,,,,,,,75,2,Sinker,5,6,5,6,6,5,5,6,Standard,Standard,224.0,0.0,0.028
SI,2023-07-15,97.1,-1.07,5.95,"Albies, Ozzie",645277,608665,,called_strike,,,,,2,Ozzie Albies singles on a line drive to right fielder Oscar Colas.,R,L,R,ATL,CWS,S,,,0,0,2023,-1.16,0.74,0.1,3.02,,,,0,9,Bot,,,,,664874,,,5.814781725266661,-141.43056389978014,-4.0924609287380775,-16.863122138847544,27.46810789507906,-21.5108829928214,3.24,1.58,,,,98.0,2173.0,6.4,717395,608665,664874,683734,621545,669394,641313,643217,673357,693049,54.07,,,,,,,,75,1,Sinker,5,6,5,6,6,5,5,6,Standard,Standard,224.0,0.0,-0.038
FC,2023-07-15,91.0,-3.44,5.68,"Albies, Ozzie",645277,458681,,foul,,,,,3,"Ozzie Albies grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",R,L,R,ATL,CWS,S,,,0,1,2023,0.07,0.69,0.31,2.98,,,,1,1,Bot,,,,,664874,,,9.264194586122318,-132.42862750940355,-2.4242797917808714,-0.7850946212360438,23.697859427873816,-23.717013014047325,3.24,1.58,191.0,78.3,68.0,91.6,2473.0,6.3,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.19,,,,,,,,5,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,214.0,0.0,-0.036
FF,2023-07-15,92.7,-3.31,5.77,"Albies, Ozzie",645277,458681,,called_strike,,,,,4,"Ozzie Albies grounds out, second baseman Zach Remillard to first baseman Andrew Vaughn.",R,L,R,ATL,CWS,S,,,0,0,2023,-0.28,1.1,-0.72,2.53,,,,1,1,Bot,,,,,664874,,,7.224340454952208,-134.9107057411906,-4.952702483370115,-4.863117991216678,26.17601804621261,-17.83581130105882,3.2,1.58,,,,93.2,2389.0,6.3,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,54.19,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,211.0,0.0,-0.026
CH,2023-07-15,84.9,-3.31,5.41,"Olson, Matt",621566,458681,strikeout,swinging_strike,,,,,4,Matt Olson strikes out swinging.,R,L,R,ATL,CWS,S,2.0,,3,2,2023,-1.08,0.55,-0.63,2.44,,,663586.0,2,5,Bot,,,,,664874,,,8.522419028629354,-123.45856264286316,-1.7620358831646574,-12.725374524363517,22.611285944412245,-26.34871081789797,3.49,1.73,,,,85.9,1660.0,6.8,717395,458681,664874,683734,621545,669394,641313,643217,673357,693049,53.68,,,0.0,1.0,0.0,0.0,,43,6,Changeup,4,4,4,4,4,4,4,4,Strategic,Standard,222.0,-0.031,-0.256
